"Method","tau","n","p","seed","beta0","beta1","beta2","time"
"mRock_global",0.9,1000,2,78,15.7337598092822,-8.10489414560706,-9.79183576715185,0.533999999999999
"two_step_Neyman",0.9,1000,2,79,-16.4838851299945,9.72545698443289,14.5521610130627,0.027000000000001
"two_step_LS",0.9,1000,2,79,-5.20882136795242,2.34698426357024,10.9766149149591,0.027000000000001
"mRock",0.9,1000,2,79,-0.921567171634426,0.892237645110945,9.79669187531583,1.57
"mRock_global",0.9,1000,2,79,-3.47132805029664,5.02609613178389,8.15220061971226,0.628
"two_step_Neyman",0.9,1000,2,8,-3.46927330533607,0.569097245619953,9.0620006459783,0.0229999999999997
"two_step_LS",0.9,1000,2,8,-1.31982529808464,2.15303591441323,5.28585490817792,0.0229999999999997
"mRock",0.9,1000,2,8,-0.252348251088036,0.113387311522443,5.96725042903023,1.569
"mRock_global",0.9,1000,2,8,-1.46726317530703,1.58458412658616,7.47914286968232,0.566000000000001
"two_step_Neyman",0.9,1000,2,80,7.24893016053588,-4.33146452368663,-4.28893638772577,0.0309999999999988
"two_step_LS",0.9,1000,2,80,-0.130114186627757,-4.77984813793,3.63776339687921,0.0309999999999988
"mRock",0.9,1000,2,80,0.946270784703139,-1.03591490698157,0.0561888806086159,1.646
"mRock_global",0.9,1000,2,80,4.46915582366731,-1.77518289022258,1.9687413805479,0.631
"two_step_Neyman",0.9,1000,2,81,0.343073605941417,0.459096762208353,-3.96767001566555,0.0239999999999991
"two_step_LS",0.9,1000,2,81,0.335267736193821,-0.314015115515101,-3.32808810404765,0.0239999999999991
"mRock",0.9,1000,2,81,-0.906258491153113,0.879837630342978,-2.86269488906574,1.511
"mRock_global",0.9,1000,2,81,1.68810302894877,-1.14863451805278,4.08636798574088,0.595000000000001
"two_step_Neyman",0.9,1000,2,82,3.06326750809099,-6.66688106014811,6.53985720442398,0.0229999999999997
"two_step_LS",0.9,1000,2,82,-3.6517214419356,1.16137894978782,5.13525985175272,0.0229999999999997
"mRock",0.9,1000,2,82,0.515523632758813,-0.623927441031599,4.49872351689153,1.536
"mRock_global",0.9,1000,2,82,3.35412935360539,-1.98682374886345,-0.323860950954924,0.573
"two_step_Neyman",0.9,1000,2,83,-0.779027911215607,5.41014338174741,-9.46499802782455,0.027000000000001
"two_step_LS",0.9,1000,2,83,-12.5305499176085,9.86851620105199,-2.54264243269556,0.027000000000001
"mRock",0.9,1000,2,83,-0.452218243649662,1.17511665075888,-5.76693994560185,1.555
"mRock_global",0.9,1000,2,83,5.22053573956157,2.65909257707788,-11.938908710404,0.555
"two_step_Neyman",0.9,1000,2,84,3.66792549987264,0.203070388350166,-6.78919718858465,0.0229999999999997
"two_step_LS",0.9,1000,2,84,-5.10497431524228,1.3044515450097,0.558843645031303,0.0229999999999997
"mRock",0.9,1000,2,84,0.379102026058058,0.0517234693964537,-0.77020930473995,1.491
"mRock_global",0.9,1000,2,84,0.736154601186816,0.355697251558132,6.26662314629924,0.571
"two_step_Neyman",0.9,1000,2,85,1.67963615483785,3.22837859787234,3.58544063268235,0.0210000000000008
"two_step_LS",0.9,1000,2,85,2.26052881889892,1.63660026352465,4.41605157455142,0.0210000000000008
"mRock",0.9,1000,2,85,0.337206738635767,-0.0892632145187182,11.0483243709802,1.542
"mRock_global",0.9,1000,2,85,1.4388793870746,-0.800865433059852,13.927665355457,0.622999999999999
"two_step_Neyman",0.9,1000,2,86,-4.30034320659546,0.633114397562168,0.941767111960715,0.0259999999999998
"two_step_LS",0.9,1000,2,86,-14.6225227622681,8.64489066082456,3.3489927926221,0.0259999999999998
"mRock",0.9,1000,2,86,-0.0714534880881059,-0.387684762448172,-2.52059832431208,1.5
"mRock_global",0.9,1000,2,86,-2.19672041544531,1.81654761792175,11.121374412175,0.520000000000001
"two_step_Neyman",0.9,1000,2,87,4.5680627941064,-8.7394219963768,0.0706438011417134,0.0229999999999997
"two_step_LS",0.9,1000,2,87,-1.28472570377896,-0.0198666563908079,-2.44272301064933,0.0229999999999997
"mRock",0.9,1000,2,87,1.34097769145196,-1.37683048956296,-2.95897653461272,1.515
"mRock_global",0.9,1000,2,87,5.19074987818304,-5.30530771380295,-2.50047199217093,0.564
"two_step_Neyman",0.9,1000,2,88,-8.54301126615058,5.80433995904603,1.92378449183163,0.0289999999999999
"two_step_LS",0.9,1000,2,88,1.62921622954934,-4.39230736577137,2.04343276968231,0.0289999999999999
"mRock",0.9,1000,2,88,-0.505820494206432,0.591792793120408,0.296002834976449,1.583
"mRock_global",0.9,1000,2,88,-0.315590808959603,2.30329700172901,-4.50230288734897,0.635999999999999
"two_step_Neyman",0.9,1000,2,89,14.0390633337327,-9.34530710983622,-6.95199390940003,0.0259999999999998
"two_step_LS",0.9,1000,2,89,4.95547447805526,-3.26929722551675,-3.95644356077915,0.0259999999999998
"mRock",0.9,1000,2,89,4.66556395932619,-2.58495987439776,-3.55328342035982,1.504
"mRock_global",0.9,1000,2,89,5.92325530679789,-4.98568540396039,-1.84289140072433,0.567
"two_step_Neyman",0.9,1000,2,9,28.4773976756965,-19.5854907506805,-7.37325403003751,0.0250000000000021
"two_step_LS",0.9,1000,2,9,17.9475048881767,-10.2358974103685,-6.02038785227793,0.0250000000000021
"mRock",0.9,1000,2,9,27.8298045403553,-14.2317017267228,-9.78010002306202,1.646
"mRock_global",0.9,1000,2,9,13.5871350606915,-7.3326222312473,-4.17013249301429,0.666999999999998
"two_step_Neyman",0.9,1000,2,90,7.67897061673213,-2.5842936173271,0.922027817559197,0.0229999999999997
"two_step_LS",0.9,1000,2,90,-10.0764804015311,8.10922643869749,7.99278436685663,0.0229999999999997
"mRock",0.9,1000,2,90,0.238487176642072,-0.262407769412317,7.67518437460475,1.562
"mRock_global",0.9,1000,2,90,1.21407687045756,-0.817837660527129,3.92233097619386,0.667999999999999
"two_step_Neyman",0.9,1000,2,91,6.05323968045546,-7.68165378735097,5.05673147911543,0.0229999999999997
"two_step_LS",0.9,1000,2,91,10.4373141630419,-10.714839865671,3.28684972481571,0.0229999999999997
"mRock",0.9,1000,2,91,-0.0695554196845789,-0.515111627846051,5.00798073132133,1.517
"mRock_global",0.9,1000,2,91,12.2695176471466,-7.68445931291466,0.95965880115979,0.58
"two_step_Neyman",0.9,1000,2,92,-11.8719902462194,8.55229565196116,6.30590097080483,0.0230000000000032
"two_step_LS",0.9,1000,2,92,-0.416084009732765,0.0594762901378796,3.56051548876847,0.0230000000000032
"mRock",0.9,1000,2,92,-0.52191812805167,0.820733043805483,3.21381930872198,1.539
"mRock_global",0.9,1000,2,92,-10.2897734246502,10.6273844564567,0.772514306650734,0.540999999999999
"two_step_Neyman",0.9,1000,2,93,-2.33941683287656,1.43349355419698,-3.66468439320502,0.0229999999999997
"two_step_LS",0.9,1000,2,93,1.08822944021074,0.844155181228621,-6.63289606007021,0.0229999999999997
"mRock",0.9,1000,2,93,-0.468956034802338,0.23867043132453,-3.99425689562787,1.547
"mRock_global",0.9,1000,2,93,-2.54644320843476,2.41991920114348,-3.16236850146838,0.600999999999999
"two_step_Neyman",0.9,1000,2,94,-0.867792005696138,3.1787770813344,-0.564780790289205,0.0259999999999998
"two_step_LS",0.9,1000,2,94,-8.0341548310745,4.87429063163642,4.74436751360814,0.0259999999999998
"mRock",0.9,1000,2,94,0.705577198212478,-0.503171125262699,2.74472755858454,1.505
"mRock_global",0.9,1000,2,94,4.20731079089012,-4.0943503009985,0.698088756442132,0.552
"two_step_Neyman",0.9,1000,2,95,10.2520287608779,-4.92571855521628,1.96410912933308,0.0229999999999997
"two_step_LS",0.9,1000,2,95,-0.818691416844573,3.85226263343863,4.32880130098835,0.0229999999999997
"mRock",0.9,1000,2,95,1.21209065022019,-0.476380972171619,7.92830599470734,1.541
"mRock_global",0.9,1000,2,95,0.234764780503305,0.797359286680738,6.32168177454285,0.603999999999999
"two_step_Neyman",0.9,1000,2,96,-1.19283341364985,2.18743638240193,0.0346455910170818,0.0250000000000004
"two_step_LS",0.9,1000,2,96,4.21449008312093,1.26822333717758,-4.38581406506223,0.0250000000000004
"mRock",0.9,1000,2,96,0.753316441279587,0.195229589115466,-0.0841466358438225,1.504
"mRock_global",0.9,1000,2,96,-1.15172185044588,1.13607805902235,0.485578280930397,0.564
"two_step_Neyman",0.9,1000,2,97,1.41887199651676,0.204118839470859,-6.60571921759994,0.027000000000001
"two_step_LS",0.9,1000,2,97,-5.87440913144177,5.94721668646011,-4.89662145153156,0.027000000000001
"mRock",0.9,1000,2,97,0.672169904240014,-0.599745134251529,-4.09159855418238,1.547
"mRock_global",0.9,1000,2,97,0.634004290003145,-0.273144132225782,-5.30283948697658,0.658999999999999
"two_step_Neyman",0.9,1000,2,98,-12.1058498971723,14.556371524213,10.7300106742626,0.0259999999999998
"two_step_LS",0.9,1000,2,98,-4.38228852601342,5.31550996777708,12.2788758609456,0.0259999999999998
"mRock",0.9,1000,2,98,-0.711240686278156,1.21190264496691,14.4189758272888,1.541
"mRock_global",0.9,1000,2,98,-1.90807711334811,8.21210408248561,3.50061253022653,0.605
"two_step_Neyman",0.9,1000,2,99,-6.92024366250558,4.92076364544009,3.6661209158617,0.0210000000000008
"two_step_LS",0.9,1000,2,99,-1.96424833080366,2.9708808819923,0.669672982192267,0.0210000000000008
"mRock",0.9,1000,2,99,0.0271984708607089,-0.150103357371961,1.37455539319264,1.506
"mRock_global",0.9,1000,2,99,1.61913507243828,-1.33785993564293,0.874510596534606,0.609999999999999
"two_step_Neyman",0.9,2000,2,1,-4.32920055106258,3.19766578658894,3.94073767882297,0.027000000000001
"two_step_LS",0.9,2000,2,1,1.48980920975509,0.782704315924078,0.511856095575439,0.027000000000001
"mRock",0.9,2000,2,1,-0.341848142601696,0.101048994880236,2.96280618812938,1.547
"mRock_global",0.9,2000,2,1,-0.805261588028809,0.340896251484463,1.7332591666418,1.14
"two_step_Neyman",0.9,2000,2,10,3.11319263009898,-3.00290087236069,-4.40051575624872,0.027000000000001
"two_step_LS",0.9,2000,2,10,3.35992016595493,-4.40476605432361,-3.15340748428889,0.027000000000001
"mRock",0.9,2000,2,10,0.968123358209708,-0.673411740097268,-4.94905781193502,1.569
"mRock_global",0.9,2000,2,10,4.10241631272572,-4.23908941928042,-4.79401813058058,1.517
"two_step_Neyman",0.9,2000,2,100,-4.70226864903312,1.14484984695789,5.56923934344529,0.0359999999999978
"two_step_LS",0.9,2000,2,100,-4.04703188457872,2.06090074040906,3.96507115972642,0.0359999999999978
"mRock",0.9,2000,2,100,0.246350524363772,-0.425590717192683,2.45471117637089,1.56
"mRock_global",0.9,2000,2,100,-0.690479540793059,0.958008983390637,0.186382047534977,1.609
"two_step_Neyman",0.9,2000,2,101,-2.24976776037808,1.83597101777417,5.1369559424468,0.027000000000001
"two_step_LS",0.9,2000,2,101,-0.816907606155353,0.518388171609768,5.60131527562947,0.027000000000001
"mRock",0.9,2000,2,101,-0.267094552565657,0.184340897518301,5.20033274958125,1.593
"mRock_global",0.9,2000,2,101,-0.98407841955009,0.843064295202423,5.34436833415677,1.674
"two_step_Neyman",0.9,2000,2,102,11.0081166429112,-5.07256103507849,-13.253105012185,0.285
"two_step_LS",0.9,2000,2,102,4.57267876876278,-2.96885515082011,-8.70269070699187,0.285
"mRock",0.9,2000,2,102,0.95858098630272,-0.61356914739079,-7.55765341051102,1.573
"mRock_global",0.9,2000,2,102,5.18478212676916,-4.93766084392479,-2.27392722142261,1.334
"two_step_Neyman",0.9,2000,2,103,6.00952747847631,-0.137957546619238,-9.13136948408091,0.0310000000000024
"two_step_LS",0.9,2000,2,103,5.34512085992246,-1.9419583763348,-6.5441128665807,0.0310000000000024
"mRock",0.9,2000,2,103,0.692155134400426,-0.281787806346956,-3.40829884306248,1.554
"mRock_global",0.9,2000,2,103,-2.69441997447838,2.86763623586817,-3.87889293499582,1.298
"two_step_Neyman",0.9,2000,2,104,3.37962651898065,-2.37165048702051,5.20021292594537,0.032
"two_step_LS",0.9,2000,2,104,-1.2053007889392,0.783018220155711,6.62508801100148,0.032
"mRock",0.9,2000,2,104,0.0470347489051948,-0.144205376848412,7.00911379914575,1.608
"mRock_global",0.9,2000,2,104,3.24495656436824,-3.64589687767383,7.58662061165147,1.548
"two_step_Neyman",0.9,2000,2,105,-1.7866443898862,-5.26289163630958,14.0642361048468,0.0330000000000013
"two_step_LS",0.9,2000,2,105,-6.93221207160636,2.13321084423181,11.783558949897,0.0330000000000013
"mRock",0.9,2000,2,105,0.946025534178488,-0.880506777324357,7.2381303097619,1.547
"mRock_global",0.9,2000,2,105,3.6989922402086,-4.38819354976634,8.48150716030368,1.33
"two_step_Neyman",0.9,2000,2,106,-0.987739356325186,-6.43297188029688,10.7219374613974,0.0300000000000011
"two_step_LS",0.9,2000,2,106,-0.107544269598285,-1.37874051017543,4.82840208403236,0.0300000000000011
"mRock",0.9,2000,2,106,-0.0172554549614476,-0.466315474679939,4.5503694966356,1.586
"mRock_global",0.9,2000,2,106,3.79726045416961,-2.99367241449928,3.78583390789412,1.488
"two_step_Neyman",0.9,2000,2,107,-0.0957340826254631,-4.97527550568399,1.662777651062,0.0289999999999999
"two_step_LS",0.9,2000,2,107,-5.4580946587672,0.859191966002681,1.06552788825304,0.0289999999999999
"mRock",0.9,2000,2,107,0.530214899435189,-0.480298890013253,-2.7931094633168,1.562
"mRock_global",0.9,2000,2,107,1.51078668071641,-1.13579867883705,-2.79089642159416,1.455
"two_step_Neyman",0.9,2000,2,108,-1.10370931833893,2.00543091313326,-3.43170782415901,0.265000000000001
"two_step_LS",0.9,2000,2,108,-2.50001543622988,1.67136642022644,-1.70298537089539,0.265000000000001
"mRock",0.9,2000,2,108,0.00307089603890454,0.212210183286832,-2.34758731555483,1.589
"mRock_global",0.9,2000,2,108,2.49422974668673,-0.266825513182228,-3.43336972463872,1.43
"two_step_Neyman",0.9,2000,2,109,4.57693152466269,-4.92781718868887,-0.104715052823607,0.0289999999999999
"two_step_LS",0.9,2000,2,109,1.25381460015285,-4.359703387336,2.69114819598221,0.0289999999999999
"mRock",0.9,2000,2,109,-0.0514037150982025,0.0784124501659607,-0.150872569586269,1.569
"mRock_global",0.9,2000,2,109,5.64941329003785,-4.92186647621533,-2.38235102182119,1.515
"two_step_Neyman",0.9,2000,2,11,9.34193161479066,-9.2910010623393,4.44123875229116,0.0289999999999999
"two_step_LS",0.9,2000,2,11,0.576053304315479,-2.5949530182561,6.56723790963125,0.0289999999999999
"mRock",0.9,2000,2,11,1.15299777433777,-0.857558979268306,3.68585838623997,1.653
"mRock_global",0.9,2000,2,11,14.0765283976314,-5.62000292111995,-4.40876939077778,1.801
"two_step_Neyman",0.9,2000,2,110,-1.73950740262125,2.85714857953068,1.45247304464243,0.272000000000002
"two_step_LS",0.9,2000,2,110,-6.8887131594778,5.5293232513677,4.06388074210167,0.272000000000002
"mRock",0.9,2000,2,110,-0.479873337972919,0.49973765113105,2.38415385746171,1.558
"mRock_global",0.9,2000,2,110,0.709194032993572,0.0442548180267783,4.17058972055435,1.444
"two_step_Neyman",0.9,2000,2,111,21.1842383175727,-13.2038790313198,-2.99223896217757,0.0400000000000027
"two_step_LS",0.9,2000,2,111,11.2224332501424,-5.37155514754105,-0.773820097348974,0.0400000000000027
"mRock",0.9,2000,2,111,2.24760154817349,-1.32815357570085,5.98950789233979,1.559
"mRock_global",0.9,2000,2,111,15.9729015921052,-11.3051475118032,1.39641964120962,1.57
"two_step_Neyman",0.9,2000,2,112,-8.86306676566541,1.9726454166737,8.43794140748597,0.0289999999999999
"two_step_LS",0.9,2000,2,112,-4.27451785123652,2.12434214114809,3.74711649938054,0.0289999999999999
"mRock",0.9,2000,2,112,-0.197176526989674,-0.281830498339348,2.38359714460067,1.543
"mRock_global",0.9,2000,2,112,-2.87727344069238,2.24197069741167,4.02265508292432,1.567
"two_step_Neyman",0.9,2000,2,113,-1.67180221504803,0.218305184418892,4.32029155868386,0.280999999999999
"two_step_LS",0.9,2000,2,113,2.48543697605054,-1.32080810155666,1.63277081115409,0.280999999999999
"mRock",0.9,2000,2,113,-0.431605679179976,0.273101703971643,3.22900859231285,1.603
"mRock_global",0.9,2000,2,113,4.29882079023892,-2.23721429130723,3.9309124731421,1.406
"two_step_Neyman",0.9,2000,2,114,1.38757527195896,4.2293193170472,-5.68578191230276,0.0280000000000022
"two_step_LS",0.9,2000,2,114,2.06589142869972,1.94671775997791,-3.99422040153267,0.0280000000000022
"mRock",0.9,2000,2,114,-0.158913024683984,0.37963908565147,-0.121775281808567,1.585
"mRock_global",0.9,2000,2,114,-1.67120696628568,1.68852542293397,-1.52965547492856,1.603
"two_step_Neyman",0.9,2000,2,115,7.96839416161887,-3.5702205360994,-4.96315119772285,0.0340000000000025
"two_step_LS",0.9,2000,2,115,6.3005852883405,-5.79117285092659,-0.961104174602397,0.0340000000000025
"mRock",0.9,2000,2,115,0.1245966018429,-0.0109435996032046,-0.0673394096751707,1.566
"mRock_global",0.9,2000,2,115,0.60046350244165,-0.274934339051008,0.654781815175213,1.31
"two_step_Neyman",0.9,2000,2,116,-9.58036019563629,3.97508812542496,3.37126146125598,0.0309999999999988
"two_step_LS",0.9,2000,2,116,-0.671294928168492,-7.97393499485531,6.08871148383913,0.0309999999999988
"mRock",0.9,2000,2,116,-0.15064660605523,-0.137554484734117,-2.047706562766,1.572
"mRock_global",0.9,2000,2,116,0.380828806526347,-0.530551888376822,-2.47064892314665,1.594
"two_step_Neyman",0.9,2000,2,117,-0.851836535546047,0.502795202177174,-2.50403836909835,0.027000000000001
"two_step_LS",0.9,2000,2,117,-0.229872382829689,1.34463007845687,-3.92476515123118,0.027000000000001
"mRock",0.9,2000,2,117,-0.148253291923338,0.276119127003625,-2.89325138452851,1.55
"mRock_global",0.9,2000,2,117,-1.10586341322826,1.40256531251466,-2.9591768371922,1.546
"two_step_Neyman",0.9,2000,2,118,-4.34623340093156,4.24419352761231,1.28863409103563,0.0329999999999977
"two_step_LS",0.9,2000,2,118,1.76155741396855,-0.152826725760145,-0.414537059701416,0.0329999999999977
"mRock",0.9,2000,2,118,0.2791946503806,-0.0339312023479907,1.33275198410618,1.549
"mRock_global",0.9,2000,2,118,2.84463204268241,1.23374621685369,-1.92524589702751,1.277
"two_step_Neyman",0.9,2000,2,119,-3.15053742888278,1.16485881324137,8.71308025524486,0.0300000000000011
"two_step_LS",0.9,2000,2,119,-3.96525508067736,1.94560804277886,8.82544699892985,0.0300000000000011
"mRock",0.9,2000,2,119,0.0875872306268972,-0.34251732890729,7.70533608941179,1.573
"mRock_global",0.9,2000,2,119,2.37168010375456,-2.69148209631878,6.16832422368964,1.602
"two_step_Neyman",0.9,2000,2,12,-5.71084891489783,3.57110312621889,2.87380553298564,0.0280000000000005
"two_step_LS",0.9,2000,2,12,-0.0122770434271784,0.235082716191413,0.529554255215658,0.0280000000000005
"mRock",0.9,2000,2,12,0.272710590137907,-0.233209741839433,0.969980889501088,1.525
"mRock_global",0.9,2000,2,12,0.286721415344794,0.209197515181307,0.957316015876486,1.134
"two_step_Neyman",0.9,2000,2,120,5.98888525311776,-5.19305633922356,-0.062305264449833,0.0259999999999998
"two_step_LS",0.9,2000,2,120,10.1167200605132,-9.39028105993066,0.0576166885567915,0.0259999999999998
"mRock",0.9,2000,2,120,1.02211153334375,-1.00398481666441,0.546299941704689,1.699
"mRock_global",0.9,2000,2,120,1.42539053882207,-1.23214916575213,0.368234562186686,1.646
"two_step_Neyman",0.9,2000,2,121,4.72819782943189,-8.16674078136064,8.01715958382194,0.0269999999999975
"two_step_LS",0.9,2000,2,121,1.12537591162299,-2.35576337504918,5.73937936762508,0.0269999999999975
"mRock",0.9,2000,2,121,0.798341008510993,-0.708357259680212,4.63208762396074,1.576
"mRock_global",0.9,2000,2,121,5.6989475475576,-2.93716973840793,2.32887673969206,1.652
"two_step_Neyman",0.9,2000,2,122,-4.42504017625478,1.27705425505061,-6.02773255644152,0.0309999999999988
"two_step_LS",0.9,2000,2,122,-3.25632023127993,-0.0600852201916249,-5.94493895900608,0.0309999999999988
"mRock",0.9,2000,2,122,-0.720628681958221,0.299764573045978,-8.36372528703872,1.574
"mRock_global",0.9,2000,2,122,-2.21215584074223,1.87893750697131,-8.83077476001704,1.593
"two_step_Neyman",0.9,2000,2,123,-3.84015467836137,-8.97948458797417,15.474018209438,0.036999999999999
