"Method","tau","n","p","seed","num_bin","beta0","beta1","beta2","time"
"mRock_kNN_global_linear_Neyman",0.8,5000,2,202,2,0.0254631927132321,-0.0395437300186425,0.0435380631043349,15.992
"mRock_kNN_bs_Neyman",0.8,5000,2,202,3,0.00896035199696299,-0.0120515732582591,0.00687223406434523,17.963
"mRock_kNN_global_linear_Neyman",0.8,5000,2,202,3,0.0107623344184371,-0.0118707655066514,0.00470508786688129,15.311
"mRock_kNN_bs_Neyman",0.8,5000,2,202,4,0.00291685803195296,-0.0191396362996308,0.0273128654489776,17.696
"mRock_kNN_global_linear_Neyman",0.8,5000,2,202,4,0.00185666705951504,-0.0173917045122285,0.0254809596531489,15.19
"mRock_kNN_bs_Neyman",0.8,5000,2,202,5,0.000978247269058263,-0.0177138651598185,0.0252724178790658,17.671
"mRock_kNN_global_linear_Neyman",0.8,5000,2,202,5,0.000118220727337581,-0.0168321302516943,0.0244821122372727,15.341
"mRock_kNN_bs_Neyman",0.8,5000,2,202,6,-0.00218306087444842,-0.0072001726120754,0.0130054749158921,17.655
"mRock_kNN_global_linear_Neyman",0.8,5000,2,202,6,-0.00238887312777747,-0.0069110081587489,0.0125188399984388,15.31
"mRock_kNN_bs_Neyman",0.8,5000,2,202,7,-0.00257975476886152,-0.00698630642803399,0.0197801883223452,17.598
"mRock_kNN_global_linear_Neyman",0.8,5000,2,202,7,-0.00241164793455884,-0.00673157454726248,0.0196003123626944,15.164
"mRock_kNN_bs_Neyman",0.8,5000,2,202,8,0.0053139155044799,-0.0126040861312764,0.0249156156943959,17.744
"mRock_kNN_global_linear_Neyman",0.8,5000,2,202,8,0.00449083947713413,-0.0118080581630911,0.0238942336849819,15.223
"mRock_kNN_bs_Neyman",0.8,5000,2,202,9,0.00537670685467506,-0.018310119552198,0.0318833916910277,17.595
"mRock_kNN_global_linear_Neyman",0.8,5000,2,202,9,0.00363359711569822,-0.0171025066460739,0.0306278561925648,15.129
"two_step_Neyman",0.8,5000,2,202,NA,-0.0128172353435483,-0.00672339941632094,0.0306718020786816,0.0459999999999923
"two_step_LS",0.8,5000,2,202,NA,-0.0033084908331289,-0.00750666754125318,0.0139765889876315,0.0110000000000241
"mRock_kNN_bs_Neyman",0.8,5000,2,203,2,-0.00668614695274039,0.018135442589724,-0.012339866240521,19.06
"mRock_kNN_global_linear_Neyman",0.8,5000,2,203,2,-0.00610724690416209,0.0180109877796553,-0.0119508756305429,16.388
"mRock_kNN_bs_Neyman",0.8,5000,2,203,3,0.0125421667875647,0.0012341804095195,0.00354755597781597,18.808
"mRock_kNN_global_linear_Neyman",0.8,5000,2,203,3,0.0118847586858035,0.00181111620744279,0.00335332372405617,15.979
"mRock_kNN_bs_Neyman",0.8,5000,2,203,4,-0.00024019576419132,0.0162586341304438,-0.0166768414357588,18.264
"mRock_kNN_global_linear_Neyman",0.8,5000,2,203,4,0.000177026659170965,0.0161808964371262,-0.0158996600070855,15.644
"mRock_kNN_bs_Neyman",0.8,5000,2,203,5,-0.00917031722819894,0.0296684244931864,-0.0248972681973383,18.519
"mRock_kNN_global_linear_Neyman",0.8,5000,2,203,5,-0.0091621527754806,0.0297864191528938,-0.0245113799056638,15.855
"mRock_kNN_bs_Neyman",0.8,5000,2,203,6,0.00578568225689402,0.012392512523975,-0.00699861706938787,18.446
"mRock_kNN_global_linear_Neyman",0.8,5000,2,203,6,0.00559573705768512,0.0124596644689152,-0.0060976168718172,16.02
"mRock_kNN_bs_Neyman",0.8,5000,2,203,7,-0.00277690175373446,0.0185296487958801,-0.0136606005419733,18.468
"mRock_kNN_global_linear_Neyman",0.8,5000,2,203,7,-0.00266674789715005,0.0188203801415203,-0.0144917194780225,15.659
"mRock_kNN_bs_Neyman",0.8,5000,2,203,8,-0.00316400844542164,0.0162511491578647,-0.00974434805254187,18.696
"mRock_kNN_global_linear_Neyman",0.8,5000,2,203,8,-0.00359362375022965,0.0162607483432833,-0.00867076155544666,15.902
"mRock_kNN_bs_Neyman",0.8,5000,2,203,9,-0.00368817444760605,0.0156733585489843,-0.00145290701111911,18.56
"mRock_kNN_global_linear_Neyman",0.8,5000,2,203,9,-0.00432467570331352,0.015983066102756,-0.00212521577322811,15.798
"two_step_Neyman",0.8,5000,2,203,NA,-0.00638018144173613,0.0187175527769416,-0.0109221504682866,0.0419999999999732
"two_step_LS",0.8,5000,2,203,NA,-0.0113956413056249,0.0203444770713834,-0.00666317322836196,0.021000000000015
"mRock_kNN_bs_Neyman",0.8,5000,2,204,2,-0.026903197668076,0.0383262895845546,-0.0504736461107766,18.167
"mRock_kNN_global_linear_Neyman",0.8,5000,2,204,2,-0.0261596256858865,0.0384240312886366,-0.0486305205471815,16.063
"mRock_kNN_bs_Neyman",0.8,5000,2,204,3,-0.0232369771885621,0.0302872728733097,-0.0372496746653939,18.064
"mRock_kNN_global_linear_Neyman",0.8,5000,2,204,3,-0.0221654682234675,0.0304705800643674,-0.0370939803262926,15.341
"mRock_kNN_bs_Neyman",0.8,5000,2,204,4,0.000324884370206835,-0.00698839340602264,0.00669077423775644,17.813
"mRock_kNN_global_linear_Neyman",0.8,5000,2,204,4,0.0017300025078526,-0.00713546095741568,0.0063157419068105,15.268
"mRock_kNN_bs_Neyman",0.8,5000,2,204,5,-0.00118868660837301,0.0159968420626178,-0.0376397587596387,17.82
"mRock_kNN_global_linear_Neyman",0.8,5000,2,204,5,0.000365919944941284,0.0162304932438433,-0.0379923378564024,15.406
"mRock_kNN_bs_Neyman",0.8,5000,2,204,6,0.0114288131828182,0.00190976109615137,-0.0174228178209859,17.678
"mRock_kNN_global_linear_Neyman",0.8,5000,2,204,6,0.0121620176580752,0.00266256697965606,-0.0179865698447186,15.395
"mRock_kNN_bs_Neyman",0.8,5000,2,204,7,0.0124681148019317,-0.00981153757808872,-0.000904537945308093,17.695
"mRock_kNN_global_linear_Neyman",0.8,5000,2,204,7,0.0143820582554777,-0.0102225215389757,0.000167590748311852,15.248
"mRock_kNN_bs_Neyman",0.8,5000,2,204,8,0.00525100973850012,0.000828145255960422,-0.0133649320137854,17.92
"mRock_kNN_global_linear_Neyman",0.8,5000,2,204,8,0.00630279979123682,0.00108928125364072,-0.0129450165543608,15.19
"mRock_kNN_bs_Neyman",0.8,5000,2,204,9,0.00504054402290288,-0.000289579307430454,-0.00606390288400949,17.721
"mRock_kNN_global_linear_Neyman",0.8,5000,2,204,9,0.00635292920546426,0.000148637302749055,-0.00613644375855582,15.19
"two_step_Neyman",0.8,5000,2,204,NA,0.00662303546773213,0.00762491268385324,-0.0334892375934261,0.0360000000000014
"two_step_LS",0.8,5000,2,204,NA,0.0168018370481704,-4.16667663079018e-05,-0.0282519767155538,0.0120000000000005
"mRock_kNN_bs_Neyman",0.8,5000,2,205,2,0.0309820911959562,-0.0348856192119023,-0.0217078419324741,18.224
"mRock_kNN_global_linear_Neyman",0.8,5000,2,205,2,0.0320734761603738,-0.0355415580442622,-0.0212490536127126,16.083
"mRock_kNN_bs_Neyman",0.8,5000,2,205,3,0.0548515212147638,-0.0355078216658438,-0.0478184387447298,18.099
"mRock_kNN_global_linear_Neyman",0.8,5000,2,205,3,0.0563644878354574,-0.0363911558979049,-0.04901852241826,15.29
"mRock_kNN_bs_Neyman",0.8,5000,2,205,4,0.0381845603939093,-0.0215128101665369,-0.0524533696721257,17.809
"mRock_kNN_global_linear_Neyman",0.8,5000,2,205,4,0.0390728790884818,-0.0210141267799311,-0.0538481365050396,15.194
"mRock_kNN_bs_Neyman",0.8,5000,2,205,5,0.052951648834161,-0.0362024785726698,-0.0400219826321102,17.8
"mRock_kNN_global_linear_Neyman",0.8,5000,2,205,5,0.0542934924173442,-0.0362018931666808,-0.041975962698638,15.349
"mRock_kNN_bs_Neyman",0.8,5000,2,205,6,0.0419404433803816,-0.0290550048767062,-0.0383510922150556,17.709
"mRock_kNN_global_linear_Neyman",0.8,5000,2,205,6,0.0428497690688991,-0.0289214073339052,-0.0388861481538276,15.198
"mRock_kNN_bs_Neyman",0.8,5000,2,205,7,0.0363777906146345,-0.0248914258279402,-0.039573083177328,17.874
"mRock_kNN_global_linear_Neyman",0.8,5000,2,205,7,0.0389426587445838,-0.0249613746342296,-0.0425173154946163,15.083
"mRock_kNN_bs_Neyman",0.8,5000,2,205,8,0.0420784363660651,-0.0217251944726673,-0.0530319492551943,18.615
"mRock_kNN_global_linear_Neyman",0.8,5000,2,205,8,0.0441970284452065,-0.0220559239344897,-0.0549904728990827,15.437
"mRock_kNN_bs_Neyman",0.8,5000,2,205,9,0.0392776663549836,-0.0242778360194356,-0.044015520181854,18.022
"mRock_kNN_global_linear_Neyman",0.8,5000,2,205,9,0.0419936051930101,-0.024989489482707,-0.0452796962414777,15.56
"two_step_Neyman",0.8,5000,2,205,NA,0.086199758914151,-0.0452661179485587,-0.0713005345490441,0.0640000000000214
"two_step_LS",0.8,5000,2,205,NA,0.0529429178204657,-0.0327060471284857,-0.0485759125571255,0.01400000000001
"mRock_kNN_bs_Neyman",0.8,5000,2,206,2,0.0184179570932013,-0.0301584546340288,-0.0518187409835029,18.979
"mRock_kNN_global_linear_Neyman",0.8,5000,2,206,2,0.0171604928604225,-0.0288169511131318,-0.0518616605033637,16.903
"mRock_kNN_bs_Neyman",0.8,5000,2,206,3,0.0257796164235295,-0.0425049398857706,-0.0321374327459738,18.849
"mRock_kNN_global_linear_Neyman",0.8,5000,2,206,3,0.0241250323693596,-0.0408163427006345,-0.0315093450038564,15.951
"mRock_kNN_bs_Neyman",0.8,5000,2,206,4,0.0347179896261132,-0.057179733146862,-0.0167271494562096,18.38
"mRock_kNN_global_linear_Neyman",0.8,5000,2,206,4,0.0342786216196536,-0.0561112262029857,-0.0166267565274225,15.94
"mRock_kNN_bs_Neyman",0.8,5000,2,206,5,0.0331094060001891,-0.0372993475117158,-0.0442979120275808,18.618
"mRock_kNN_global_linear_Neyman",0.8,5000,2,206,5,0.0342964186142907,-0.0373603206226063,-0.0445387001536854,15.964
"mRock_kNN_bs_Neyman",0.8,5000,2,206,6,0.0125880321103475,-0.015669274779305,-0.0637730572050543,18.434
"mRock_kNN_global_linear_Neyman",0.8,5000,2,206,6,0.0137795584245453,-0.0162760007098002,-0.0634614033346583,16.382
"mRock_kNN_bs_Neyman",0.8,5000,2,206,7,0.0324923087666642,-0.0445178590429687,-0.0304472370263804,18.459
"mRock_kNN_global_linear_Neyman",0.8,5000,2,206,7,0.0320863711269272,-0.0437071249070895,-0.0296179729429236,15.974
"mRock_kNN_bs_Neyman",0.8,5000,2,206,8,0.0241858622198921,-0.0328178943468274,-0.0465228230123795,18.784
"mRock_kNN_global_linear_Neyman",0.8,5000,2,206,8,0.0243415654123202,-0.0324534971999002,-0.0465300632364878,16.048
"mRock_kNN_bs_Neyman",0.8,5000,2,206,9,0.0284644718832909,-0.0356208282197517,-0.0429510030198887,18.453
"mRock_kNN_global_linear_Neyman",0.8,5000,2,206,9,0.0285492640177119,-0.0353414420753269,-0.0423452304130914,15.909
"two_step_Neyman",0.8,5000,2,206,NA,0.041850009170352,-0.0426127683304913,-0.048222126674661,0.0500000000000114
"two_step_LS",0.8,5000,2,206,NA,0.0214687680601926,-0.0325531956436782,-0.0438862968869742,0.0299999999999727
"mRock_kNN_bs_Neyman",0.8,5000,2,207,2,-0.0374522687976704,-0.00195041547400798,0.075084563449356,18.232
"mRock_kNN_global_linear_Neyman",0.8,5000,2,207,2,-0.0349818040140772,-0.00348170824595861,0.0762406535074547,16.083
"mRock_kNN_bs_Neyman",0.8,5000,2,207,3,-0.0141031098490576,-0.0179688604753503,0.0816650375038197,18.07
"mRock_kNN_global_linear_Neyman",0.8,5000,2,207,3,-0.0125776168087863,-0.0193677943297859,0.0834039348114688,15.316
"mRock_kNN_bs_Neyman",0.8,5000,2,207,4,-0.0276366251779778,-0.00533471226622151,0.0703981825247579,17.782
"mRock_kNN_global_linear_Neyman",0.8,5000,2,207,4,-0.0277592866002438,-0.0041867306790242,0.0685168406623902,15.175
"mRock_kNN_bs_Neyman",0.8,5000,2,207,5,-0.0157053403824776,-0.0138928841225678,0.0774902868119964,17.789
"mRock_kNN_global_linear_Neyman",0.8,5000,2,207,5,-0.0164093241307481,-0.0121309265843816,0.0745106852957482,15.226
"mRock_kNN_bs_Neyman",0.8,5000,2,207,6,-0.0264109885023052,0.000233430213994357,0.0608075741172049,17.799
"mRock_kNN_global_linear_Neyman",0.8,5000,2,207,6,-0.0262302547724882,0.00163774257005134,0.0602124260824652,15.356
"mRock_kNN_bs_Neyman",0.8,5000,2,207,7,-0.0181087725642313,-0.00697125204904836,0.0679655951071769,17.731
"mRock_kNN_global_linear_Neyman",0.8,5000,2,207,7,-0.0186091241519375,-0.00524595213013157,0.065494987490851,15.172
"mRock_kNN_bs_Neyman",0.8,5000,2,207,8,-0.0152408092213951,-0.010244717786569,0.07004330829482,17.888
"mRock_kNN_global_linear_Neyman",0.8,5000,2,207,8,-0.0157674750532422,-0.0084300658535521,0.0693734144972868,15.257
"mRock_kNN_bs_Neyman",0.8,5000,2,207,9,-0.0194103506134107,-0.0111462967903493,0.0739498028618071,17.676
"mRock_kNN_global_linear_Neyman",0.8,5000,2,207,9,-0.0192372977064805,-0.00943602491886919,0.0709947439670078,15.156
"two_step_Neyman",0.8,5000,2,207,NA,-0.0686403269408271,0.0129780067039844,0.08555127313568,0.0339999999999918
"two_step_LS",0.8,5000,2,207,NA,-0.0352386641960036,0.000224948595945129,0.0643819314919849,0.0129999999999768
"mRock_kNN_bs_Neyman",0.8,5000,2,208,2,-0.0231805950626633,-0.0112163093185438,0.119789535178556,17.266
"mRock_kNN_global_linear_Neyman",0.8,5000,2,208,2,-0.02375626461832,-0.00975338442812435,0.117919955050726,15.009
"mRock_kNN_bs_Neyman",0.8,5000,2,208,3,-0.00583519227176033,-0.0253390715075823,0.118721041957203,17.157
"mRock_kNN_global_linear_Neyman",0.8,5000,2,208,3,-0.00456920693278251,-0.0273196188393525,0.120772140414632,14.461
"mRock_kNN_bs_Neyman",0.8,5000,2,208,4,-0.0137792432943578,-0.00124504658978575,0.0893324925293539,16.932
"mRock_kNN_global_linear_Neyman",0.8,5000,2,208,4,-0.012619162089456,-0.00131500979298371,0.0896295460360923,14.47
"mRock_kNN_bs_Neyman",0.8,5000,2,208,5,-0.0202804608950264,0.00868471851005559,0.0821052930192332,16.931
"mRock_kNN_global_linear_Neyman",0.8,5000,2,208,5,-0.0200542538639616,0.00810612449776027,0.0835722698139643,14.452
"mRock_kNN_bs_Neyman",0.8,5000,2,208,6,-0.0167177971816601,0.00259038262188804,0.0924106215398766,16.923
"mRock_kNN_global_linear_Neyman",0.8,5000,2,208,6,-0.0156755863429219,0.00139590614085572,0.0940715400086898,14.426
"mRock_kNN_bs_Neyman",0.8,5000,2,208,7,-0.0279626317388162,0.0170008872042615,0.0732925740485637,16.913
"mRock_kNN_global_linear_Neyman",0.8,5000,2,208,7,-0.0265869480461962,0.0163223116864066,0.0733717217819132,14.574
"mRock_kNN_bs_Neyman",0.8,5000,2,208,8,-0.0245054183576667,0.0162204000154653,0.0723864617989589,17.05
"mRock_kNN_global_linear_Neyman",0.8,5000,2,208,8,-0.0242885015413439,0.016740572227401,0.0721185251196621,14.441
"mRock_kNN_bs_Neyman",0.8,5000,2,208,9,-0.0221401143058904,0.0100894673070373,0.0787734791028107,17.407
"mRock_kNN_global_linear_Neyman",0.8,5000,2,208,9,-0.0223955160861296,0.0102305934848292,0.0793171084287234,14.657
"two_step_Neyman",0.8,5000,2,208,NA,-0.0417582549007929,0.0215890146639062,0.0794704495056244,0.0369999999999777
"two_step_LS",0.8,5000,2,208,NA,-0.0399930192125539,0.0194213820656444,0.0831823911086333,0.0150000000000432
"mRock_kNN_bs_Neyman",0.8,5000,2,209,2,0.0207828072105227,-0.0131680297232259,0.0269723828786441,17.176
"mRock_kNN_global_linear_Neyman",0.8,5000,2,209,2,0.0191157602921028,-0.0103259335257819,0.0281212817495966,15.055
"mRock_kNN_bs_Neyman",0.8,5000,2,209,3,0.0120039196303809,-0.0117561855315884,0.0328386110798435,17.082
"mRock_kNN_global_linear_Neyman",0.8,5000,2,209,3,0.012167616070611,-0.0116446535874224,0.0352668434713381,14.537
"mRock_kNN_bs_Neyman",0.8,5000,2,209,4,0.0241608301298242,-0.0130958376824983,0.0270429734745559,16.844
"mRock_kNN_global_linear_Neyman",0.8,5000,2,209,4,0.0230151339272875,-0.0108469493241348,0.0276399498246604,14.535
"mRock_kNN_bs_Neyman",0.8,5000,2,209,5,0.0250710582477269,-0.0273345108958898,0.053788032899087,16.85
"mRock_kNN_global_linear_Neyman",0.8,5000,2,209,5,0.0239881183685609,-0.0249299444380817,0.0524603799074397,14.524
"mRock_kNN_bs_Neyman",0.8,5000,2,209,6,0.0149615465543189,-0.0161418520588024,0.0407856225497012,16.835
"mRock_kNN_global_linear_Neyman",0.8,5000,2,209,6,0.0137991407433158,-0.0137025940394953,0.040976008225158,14.652
"mRock_kNN_bs_Neyman",0.8,5000,2,209,7,0.0194341675257184,-0.0176408450776617,0.0531135267792928,16.859
"mRock_kNN_global_linear_Neyman",0.8,5000,2,209,7,0.017482781918666,-0.0156543139145224,0.0529503264115228,14.459
"mRock_kNN_bs_Neyman",0.8,5000,2,209,8,0.0216788538948125,-0.0227604681233871,0.047227840389449,17.162
"mRock_kNN_global_linear_Neyman",0.8,5000,2,209,8,0.0203962160711042,-0.020318946240605,0.0465877418044611,14.44
"mRock_kNN_bs_Neyman",0.8,5000,2,209,9,0.0113380934211833,-0.013157447213322,0.0423079760972991,17.091
"mRock_kNN_global_linear_Neyman",0.8,5000,2,209,9,0.0109182896743392,-0.0115666784299515,0.0422549546977109,14.637
"two_step_Neyman",0.8,5000,2,209,NA,0.062916563796547,-0.0432404503449977,0.0342534373911469,0.0400000000000205
"two_step_LS",0.8,5000,2,209,NA,0.0190991064698622,-0.0246041907291259,0.0580264473040479,0.0110000000000241
"mRock_kNN_bs_Neyman",0.8,5000,2,21,2,0.0155344647729649,0.0233703446233275,-0.0301832487717668,17.753
"mRock_kNN_global_linear_Neyman",0.8,5000,2,21,2,0.0185658538084146,0.0240971799302385,-0.0342300042884913,15.817
"mRock_kNN_bs_Neyman",0.8,5000,2,21,3,0.0230566658347426,0.0262976090349274,-0.0426033664376479,17.615
"mRock_kNN_global_linear_Neyman",0.8,5000,2,21,3,0.0237629347907542,0.0283155612257819,-0.0457788641979171,15.034
"mRock_kNN_bs_Neyman",0.8,5000,2,21,4,0.0167165716872031,0.020488801743292,-0.0277759340433503,17.446
"mRock_kNN_global_linear_Neyman",0.8,5000,2,21,4,0.0173284665516247,0.0224788726437177,-0.0314555023876864,14.948
"mRock_kNN_bs_Neyman",0.8,5000,2,21,5,0.0153325580863433,0.0223961831993207,-0.0330845291815249,17.368
"mRock_kNN_global_linear_Neyman",0.8,5000,2,21,5,0.0158027749630845,0.0244697077228322,-0.0365616285387977,14.945
"mRock_kNN_bs_Neyman",0.8,5000,2,21,6,0.0265476741140762,0.0081860719478315,-0.0152703634712319,17.385
"mRock_kNN_global_linear_Neyman",0.8,5000,2,21,6,0.0272447689292334,0.00929395171680847,-0.0170340836050009,15.131
"mRock_kNN_bs_Neyman",0.8,5000,2,21,7,0.0174401452567583,0.0216644845646616,-0.0347077856881564,17.382
"mRock_kNN_global_linear_Neyman",0.8,5000,2,21,7,0.0185847639423262,0.0229456211226564,-0.0370501843446016,15.088
"mRock_kNN_bs_Neyman",0.8,5000,2,21,8,0.0198274330122874,0.0192420342974624,-0.0261340266686441,17.593
"mRock_kNN_global_linear_Neyman",0.8,5000,2,21,8,0.0204511044630009,0.0205009504082478,-0.0278621695122032,14.978
"mRock_kNN_bs_Neyman",0.8,5000,2,21,9,0.0194981076448233,0.0199092306846325,-0.0289660026613046,17.497
"mRock_kNN_global_linear_Neyman",0.8,5000,2,21,9,0.0204678018769975,0.0211724742331372,-0.0290441862495623,14.986
"two_step_Neyman",0.8,5000,2,21,NA,0.0020470772393637,0.0281830349234156,-0.0277856079587604,0.0430000000000064
"two_step_LS",0.8,5000,2,21,NA,0.0303992498612027,0.0142141453235491,-0.0369575384335894,0.0130000000000337
"mRock_kNN_bs_Neyman",0.8,5000,2,210,2,-0.00159214482855141,0.0162596248560738,0.0168716587562132,17.66
"mRock_kNN_global_linear_Neyman",0.8,5000,2,210,2,-0.00132308243393586,0.01516979951937,0.0211501565114656,15.413
"mRock_kNN_bs_Neyman",0.8,5000,2,210,3,-0.00103944364722097,0.0162142767484239,0.0208450183134463,17.749
"mRock_kNN_global_linear_Neyman",0.8,5000,2,210,3,-0.00326520746812964,0.0179903373553452,0.022979211007188,15.01
"mRock_kNN_bs_Neyman",0.8,5000,2,210,4,0.0106268659727586,-0.00548592255906311,0.0496733104583633,17.26
"mRock_kNN_global_linear_Neyman",0.8,5000,2,210,4,0.00967368783281231,-0.00551621944784086,0.0528767834171981,14.75
"mRock_kNN_bs_Neyman",0.8,5000,2,210,5,0.0053364177758235,0.00837587611225521,0.029973855634994,17.301
"mRock_kNN_global_linear_Neyman",0.8,5000,2,210,5,0.00430607085938872,0.00846011654607315,0.0336947560544418,15.058
"mRock_kNN_bs_Neyman",0.8,5000,2,210,6,0.00303998082297574,0.0131877746804698,0.0225246648615309,17.315
"mRock_kNN_global_linear_Neyman",0.8,5000,2,210,6,0.0016634240115907,0.0137612897340471,0.024953320319673,15.021
"mRock_kNN_bs_Neyman",0.8,5000,2,210,7,0.00781189764438506,0.00767115397888851,0.0250783896646558,17.361
"mRock_kNN_global_linear_Neyman",0.8,5000,2,210,7,0.00660885648879228,0.00882063597276428,0.0266822413371495,14.775
"mRock_kNN_bs_Neyman",0.8,5000,2,210,8,0.00487516934964449,0.00880939182499496,0.0375685197236351,17.582
"mRock_kNN_global_linear_Neyman",0.8,5000,2,210,8,0.00420900758068599,0.00895221542755831,0.0408668417763876,14.742
"mRock_kNN_bs_Neyman",0.8,5000,2,210,9,0.00998293215529422,0.00617527311129562,0.0350996965583112,17.481
"mRock_kNN_global_linear_Neyman",0.8,5000,2,210,9,0.00963301202353373,0.00554932886288473,0.038237448134776,14.849
"two_step_Neyman",0.8,5000,2,210,NA,-0.00230739694892979,0.0099704414393087,0.0389859628567129,0.0480000000000018
"two_step_LS",0.8,5000,2,210,NA,-0.0239936196173334,0.0217984806616536,0.0414015860521078,0.0130000000000337
"mRock_kNN_bs_Neyman",0.8,5000,2,211,2,-0.0479496190578597,0.0269760382529358,-0.0222742674659502,18.472
"mRock_kNN_global_linear_Neyman",0.8,5000,2,211,2,-0.0498130241645944,0.029924482130617,-0.0213241944658131,15.918
"mRock_kNN_bs_Neyman",0.8,5000,2,211,3,-0.0311803991263102,0.0183501263630435,-0.0224377977698245,18.361
"mRock_kNN_global_linear_Neyman",0.8,5000,2,211,3,-0.0325196699293349,0.020678397947171,-0.0212689833880111,15.622
"mRock_kNN_bs_Neyman",0.8,5000,2,211,4,-0.0377125254264756,0.0244283003278154,-0.0278555277231858,18.92
"mRock_kNN_global_linear_Neyman",0.8,5000,2,211,4,-0.0379933917951041,0.0263000397758395,-0.0270965153499079,15.791
"mRock_kNN_bs_Neyman",0.8,5000,2,211,5,-0.0284153418791671,0.0290827218835115,-0.0417846045687709,18.867
"mRock_kNN_global_linear_Neyman",0.8,5000,2,211,5,-0.0288279798318434,0.0304606478049343,-0.0399569768983197,16.438
