"Method","tau","n","p","seed","num_bin","beta0","beta1","time"
"mRock_kNN_global_linear_Neyman",0.9,5000,1,124,17,0.844935753964367,-1.1744070837976,8.172
"mRock_kNN_bs_Neyman",0.9,5000,1,124,20,0.887074485624279,-1.64788567715996,8.279
"mRock_kNN_global_linear_Neyman",0.9,5000,1,124,20,1.01817299942184,-1.6395371772913,7.88500000000001
"mRock_kNN_bs_Neyman",0.9,5000,1,124,25,1.49269882175356,-3.60669280828857,8.32000000000001
"mRock_kNN_global_linear_Neyman",0.9,5000,1,124,25,1.54925869009448,-3.4139395862796,7.845
"mRock_kNN_bs_Neyman",0.9,5000,1,124,30,1.29461535262206,-2.80335902641994,8.35599999999999
"mRock_kNN_global_linear_Neyman",0.9,5000,1,124,30,1.39561291773719,-2.71104316579979,8.078
"two_step_Neyman",0.9,5000,1,124,NA,1.43303190827196,-2.30861216086808,0.0279999999999916
"two_step_LS",0.9,5000,1,124,NA,-0.877215064512858,0.58421902254878,0.0109999999999957
"Average of linear quantiles",0.9,5000,1,124,NA,0.940168607822192,-3.26196461200435,0.189999999999998
"mRock_kNN_bs_Neyman",0.9,5000,1,125,5,-0.789872310707811,4.06693269744368,8.241
"mRock_kNN_global_linear_Neyman",0.9,5000,1,125,5,-0.763502387261446,4.27604455176612,8.352
"mRock_kNN_bs_Neyman",0.9,5000,1,125,10,-0.787951559076265,4.80373969757859,8.228
"mRock_kNN_global_linear_Neyman",0.9,5000,1,125,10,-0.740906257145934,4.99694679088482,7.859
"mRock_kNN_bs_Neyman",0.9,5000,1,125,15,-0.0556407816513902,3.14951477047576,8.121
"mRock_kNN_global_linear_Neyman",0.9,5000,1,125,15,-0.0323905600541634,3.2573079054802,7.652
"mRock_kNN_bs_Neyman",0.9,5000,1,125,17,-0.0854667031421936,3.25796531760446,8.185
"mRock_kNN_global_linear_Neyman",0.9,5000,1,125,17,-0.0317305501609608,3.24723405852416,7.82399999999999
"mRock_kNN_bs_Neyman",0.9,5000,1,125,20,-0.727759890933312,5.79100382226862,8.316
"mRock_kNN_global_linear_Neyman",0.9,5000,1,125,20,-0.713422894334786,5.874443828341,7.66199999999999
"mRock_kNN_bs_Neyman",0.9,5000,1,125,25,-0.665515598616049,6.07018596657956,8.071
"mRock_kNN_global_linear_Neyman",0.9,5000,1,125,25,-0.591736414271191,6.06283429549191,7.607
"mRock_kNN_bs_Neyman",0.9,5000,1,125,30,-0.566099373371369,4.61151239249281,8.154
"mRock_kNN_global_linear_Neyman",0.9,5000,1,125,30,-0.567717723726967,4.65586573400836,7.754
"two_step_Neyman",0.9,5000,1,125,NA,-3.87990331370026,9.67033056351514,0.0249999999999915
"two_step_LS",0.9,5000,1,125,NA,-2.50203817856138,7.81400871098823,0.0130000000000052
"Average of linear quantiles",0.9,5000,1,125,NA,-0.646837953774096,3.71973149480148,0.210000000000008
"mRock_kNN_bs_Neyman",0.9,5000,1,13,5,0.657252166481594,1.3534236242689,8.339
"mRock_kNN_global_linear_Neyman",0.9,5000,1,13,5,0.656540892194328,1.35849845717786,8.502
"mRock_kNN_bs_Neyman",0.9,5000,1,13,10,0.752513243551482,0.812919276006838,8.15300000000001
"mRock_kNN_global_linear_Neyman",0.9,5000,1,13,10,0.755610695637694,0.852941243506962,7.891
"mRock_kNN_bs_Neyman",0.9,5000,1,13,15,1.38172956202683,-1.83329636034779,7.968
"mRock_kNN_global_linear_Neyman",0.9,5000,1,13,15,1.42077817107752,-1.84235465429107,7.611
"mRock_kNN_bs_Neyman",0.9,5000,1,13,17,1.67705252850848,-3.10516713244463,8.074
"mRock_kNN_global_linear_Neyman",0.9,5000,1,13,17,1.64827337207741,-3.0100596044218,7.791
"mRock_kNN_bs_Neyman",0.9,5000,1,13,20,1.04350371645153,-0.58975403019906,7.899
"mRock_kNN_global_linear_Neyman",0.9,5000,1,13,20,1.0704197102726,-0.620450333125447,7.789
"mRock_kNN_bs_Neyman",0.9,5000,1,13,25,1.09751760920918,-1.02516697915186,8.06999999999999
"mRock_kNN_global_linear_Neyman",0.9,5000,1,13,25,1.08618347185881,-1.00005769309415,7.95400000000001
"mRock_kNN_bs_Neyman",0.9,5000,1,13,30,1.27531124162648,-1.57447473821475,8.19500000000001
"mRock_kNN_global_linear_Neyman",0.9,5000,1,13,30,1.30534992754369,-1.63374520933347,7.60899999999999
"two_step_Neyman",0.9,5000,1,13,NA,1.39799693496841,-1.4799303955664,0.0250000000000057
"two_step_LS",0.9,5000,1,13,NA,1.38062027993134,-1.45306226187151,0.00900000000000034
"Average of linear quantiles",0.9,5000,1,13,NA,0.832916652899232,-2.49530706104495,0.173000000000002
"mRock_kNN_bs_Neyman",0.9,5000,1,14,5,2.71233258474179,-4.8703488936023,8.996
"mRock_kNN_global_linear_Neyman",0.9,5000,1,14,5,2.73432394553282,-4.78990351459849,9.277
"mRock_kNN_bs_Neyman",0.9,5000,1,14,10,1.13241229641257,-1.12618013669828,8.885
"mRock_kNN_global_linear_Neyman",0.9,5000,1,14,10,1.19822767926572,-1.2052679032513,8.677
"mRock_kNN_bs_Neyman",0.9,5000,1,14,15,0.792071083881183,0.07564302732996,8.673
"mRock_kNN_global_linear_Neyman",0.9,5000,1,14,15,0.850056169912611,0.0309402128169438,8.203
"mRock_kNN_bs_Neyman",0.9,5000,1,14,17,0.920051286662024,-0.551303212034213,9.02
"mRock_kNN_global_linear_Neyman",0.9,5000,1,14,17,0.992593080040133,-0.618262936281582,8.34099999999999
"mRock_kNN_bs_Neyman",0.9,5000,1,14,20,1.14939103517334,-1.17621376114306,9.25399999999999
"mRock_kNN_global_linear_Neyman",0.9,5000,1,14,20,1.18376704056528,-1.10219782366832,8.87
"mRock_kNN_bs_Neyman",0.9,5000,1,14,25,1.7425348904471,-2.80384101890598,8.985
"mRock_kNN_global_linear_Neyman",0.9,5000,1,14,25,1.67314845177534,-2.6468963286968,8.29600000000001
"mRock_kNN_bs_Neyman",0.9,5000,1,14,30,1.35604260191139,-2.0084725004163,9.26500000000001
"mRock_kNN_global_linear_Neyman",0.9,5000,1,14,30,1.34906952072142,-1.85448127899109,8.425
"two_step_Neyman",0.9,5000,1,14,NA,3.82829982582622,-5.53104819072185,0.0349999999999966
"two_step_LS",0.9,5000,1,14,NA,2.60311116561836,-4.02059818802556,0.0120000000000005
"Average of linear quantiles",0.9,5000,1,14,NA,1.95470644981491,-4.76390646193464,0.271000000000015
"mRock_kNN_bs_Neyman",0.9,5000,1,15,5,1.09568284669996,-4.06308411036076,8.101
"mRock_kNN_global_linear_Neyman",0.9,5000,1,15,5,1.11618953466309,-3.83665300726865,8.329
"mRock_kNN_bs_Neyman",0.9,5000,1,15,10,-0.449397491288512,0.928192699814502,8.073
"mRock_kNN_global_linear_Neyman",0.9,5000,1,15,10,-0.349090608283089,0.90191621308044,7.758
"mRock_kNN_bs_Neyman",0.9,5000,1,15,15,-0.176269290122883,-1.05523268683875,7.927
"mRock_kNN_global_linear_Neyman",0.9,5000,1,15,15,-0.139820359593684,-0.942867943090249,7.406
"mRock_kNN_bs_Neyman",0.9,5000,1,15,17,-0.476785368130245,0.211055990020668,7.875
"mRock_kNN_global_linear_Neyman",0.9,5000,1,15,17,-0.351341561836298,0.0883057314607498,7.498
"mRock_kNN_bs_Neyman",0.9,5000,1,15,20,-0.571012827333878,1.52433460404882,7.916
"mRock_kNN_global_linear_Neyman",0.9,5000,1,15,20,-0.437591427731619,1.34858907658941,7.536
"mRock_kNN_bs_Neyman",0.9,5000,1,15,25,-0.0899603495080594,-0.719799765773999,8.023
"mRock_kNN_global_linear_Neyman",0.9,5000,1,15,25,0.0288764545874933,-0.821001913555278,7.38600000000001
"mRock_kNN_bs_Neyman",0.9,5000,1,15,30,0.265316968366395,-2.05943506228353,7.991
"mRock_kNN_global_linear_Neyman",0.9,5000,1,15,30,0.320138520269178,-1.96362130907907,7.36199999999999
"two_step_Neyman",0.9,5000,1,15,NA,1.93026470066133,-4.10666567730347,0.027000000000001
"two_step_LS",0.9,5000,1,15,NA,-2.12809511926074,0.874292978596941,0.00900000000000034
"Average of linear quantiles",0.9,5000,1,15,NA,0.43097999731745,-4.30522060831846,0.173000000000002
"mRock_kNN_bs_Neyman",0.9,5000,1,16,5,0.825512471197339,-3.18889693296759,7.966
"mRock_kNN_global_linear_Neyman",0.9,5000,1,16,5,0.869291666045874,-3.23664053098163,8.149
"mRock_kNN_bs_Neyman",0.9,5000,1,16,10,0.355096000411565,-2.60087619659876,7.969
"mRock_kNN_global_linear_Neyman",0.9,5000,1,16,10,0.453114521149502,-2.70029793173137,7.68
"mRock_kNN_bs_Neyman",0.9,5000,1,16,15,1.15461234693019,-5.30765446058135,7.883
"mRock_kNN_global_linear_Neyman",0.9,5000,1,16,15,1.21063358520924,-5.39279942179598,7.5
"mRock_kNN_bs_Neyman",0.9,5000,1,16,17,2.05492153690454,-6.7192812233354,7.876
"mRock_kNN_global_linear_Neyman",0.9,5000,1,16,17,2.0666644507307,-6.78465742115023,7.635
"mRock_kNN_bs_Neyman",0.9,5000,1,16,20,-0.392058728654856,0.792649993602609,7.878
"mRock_kNN_global_linear_Neyman",0.9,5000,1,16,20,-0.284120690531259,0.606847038831575,7.43600000000001
"mRock_kNN_bs_Neyman",0.9,5000,1,16,25,0.339202715281613,-1.6944609530255,7.849
"mRock_kNN_global_linear_Neyman",0.9,5000,1,16,25,0.517043611738226,-1.94410389576547,7.429
"mRock_kNN_bs_Neyman",0.9,5000,1,16,30,0.537868292959277,-3.27362834575497,7.919
"mRock_kNN_global_linear_Neyman",0.9,5000,1,16,30,0.691186773322531,-3.45261919307224,7.61
"two_step_Neyman",0.9,5000,1,16,NA,-0.433873809501394,-1.21392026675527,0.0259999999999962
"two_step_LS",0.9,5000,1,16,NA,-0.396007520880859,-1.25146206718554,0.0120000000000005
"Average of linear quantiles",0.9,5000,1,16,NA,0.419538182119991,-4.16141070040028,0.171000000000006
"mRock_kNN_bs_Neyman",0.9,5000,1,17,5,0.471976572682891,-1.17094889379378,7.968
"mRock_kNN_global_linear_Neyman",0.9,5000,1,17,5,0.596277146765834,-1.40638555487631,8.048
"mRock_kNN_bs_Neyman",0.9,5000,1,17,10,-0.418562808576312,2.31432522851748,8.018
"mRock_kNN_global_linear_Neyman",0.9,5000,1,17,10,-0.316333310345434,2.14968278795894,7.697
"mRock_kNN_bs_Neyman",0.9,5000,1,17,15,-0.128775656051236,2.1085204074773,7.89700000000001
"mRock_kNN_global_linear_Neyman",0.9,5000,1,17,15,-0.083110632077271,2.09748810977769,7.52999999999999
"mRock_kNN_bs_Neyman",0.9,5000,1,17,17,-0.432850365141781,3.33610179578208,7.864
"mRock_kNN_global_linear_Neyman",0.9,5000,1,17,17,-0.385090504236691,3.27813522677879,7.533
"mRock_kNN_bs_Neyman",0.9,5000,1,17,20,-0.421009118451354,3.60987234621003,7.89700000000001
"mRock_kNN_global_linear_Neyman",0.9,5000,1,17,20,-0.390884909612986,3.60198371491333,7.503
"mRock_kNN_bs_Neyman",0.9,5000,1,17,25,-0.208033444066338,2.73673505577153,7.914
"mRock_kNN_global_linear_Neyman",0.9,5000,1,17,25,-0.194737247073945,2.78070919279563,7.51300000000001
"mRock_kNN_bs_Neyman",0.9,5000,1,17,30,-0.537729380933843,4.03868397082466,7.83499999999999
"mRock_kNN_global_linear_Neyman",0.9,5000,1,17,30,-0.557565961731632,4.19660823034411,7.631
"two_step_Neyman",0.9,5000,1,17,NA,-1.28093723565181,4.65412321062095,0.0279999999999916
"two_step_LS",0.9,5000,1,17,NA,1.06408654823308,1.71920258950757,0.0100000000000051
"Average of linear quantiles",0.9,5000,1,17,NA,-0.447343162067944,2.31815674201685,0.207000000000008
"mRock_kNN_bs_Neyman",0.9,5000,1,18,5,3.83560918565095,-5.93580784529901,8.186
"mRock_kNN_global_linear_Neyman",0.9,5000,1,18,5,3.7358660218233,-5.29413364173681,8.22
"mRock_kNN_bs_Neyman",0.9,5000,1,18,10,3.57617472497172,-5.65011467309951,8.163
"mRock_kNN_global_linear_Neyman",0.9,5000,1,18,10,3.43834040596106,-5.13807213581991,7.766
"mRock_kNN_bs_Neyman",0.9,5000,1,18,15,4.75388291694447,-8.93829810442561,8.061
"mRock_kNN_global_linear_Neyman",0.9,5000,1,18,15,4.39986563508221,-8.08373990306376,7.549
"mRock_kNN_bs_Neyman",0.9,5000,1,18,17,5.7930071646572,-10.162686932265,8.066
"mRock_kNN_global_linear_Neyman",0.9,5000,1,18,17,5.53822335470733,-9.5825189942003,7.7
"mRock_kNN_bs_Neyman",0.9,5000,1,18,20,4.5472094497662,-7.74572969522272,7.976
"mRock_kNN_global_linear_Neyman",0.9,5000,1,18,20,4.640732789597,-7.79448734303595,7.50700000000001
"mRock_kNN_bs_Neyman",0.9,5000,1,18,25,5.12190834999488,-8.78448810397541,8.042
"mRock_kNN_global_linear_Neyman",0.9,5000,1,18,25,5.19617386222437,-8.82977534110672,7.49499999999999
"mRock_kNN_bs_Neyman",0.9,5000,1,18,30,3.46387667591531,-5.7575144435111,8.102
"mRock_kNN_global_linear_Neyman",0.9,5000,1,18,30,3.484570166485,-5.66740142664455,7.66499999999999
"two_step_Neyman",0.9,5000,1,18,NA,7.60229015035432,-11.9659297108033,0.0250000000000057
"two_step_LS",0.9,5000,1,18,NA,5.99905178907963,-9.96324461948331,0.0120000000000005
"Average of linear quantiles",0.9,5000,1,18,NA,3.35726358294204,-8.4122820982158,0.166999999999987
"mRock_kNN_bs_Neyman",0.9,5000,1,19,5,-1.3095851721141,6.71561108223149,8.334
"mRock_kNN_global_linear_Neyman",0.9,5000,1,19,5,-1.3034505225062,6.65940479483662,8.556
"mRock_kNN_bs_Neyman",0.9,5000,1,19,10,-1.23109077475469,6.59525158877734,8.33000000000001
"mRock_kNN_global_linear_Neyman",0.9,5000,1,19,10,-1.2334439487528,6.49809905801196,8.037
"mRock_kNN_bs_Neyman",0.9,5000,1,19,15,-0.705489758635338,3.54261613269449,8.243
"mRock_kNN_global_linear_Neyman",0.9,5000,1,19,15,-0.686047818016942,3.39582131313519,7.806
"mRock_kNN_bs_Neyman",0.9,5000,1,19,17,-0.783039824929079,3.5551974754619,8.352
"mRock_kNN_global_linear_Neyman",0.9,5000,1,19,17,-0.777849780121799,3.49527801027088,7.90899999999999
"mRock_kNN_bs_Neyman",0.9,5000,1,19,20,-0.645095359114737,3.17020048139707,8.22
"mRock_kNN_global_linear_Neyman",0.9,5000,1,19,20,-0.627898442682588,2.99618830408852,7.76899999999999
"mRock_kNN_bs_Neyman",0.9,5000,1,19,25,-0.0778354137459063,1.46569600100582,8.29000000000001
"mRock_kNN_global_linear_Neyman",0.9,5000,1,19,25,-0.0517003362515256,1.38771732820004,7.937
"mRock_kNN_bs_Neyman",0.9,5000,1,19,30,-0.640757237120968,3.56426351762016,8.38000000000001
"mRock_kNN_global_linear_Neyman",0.9,5000,1,19,30,-0.640136601324186,3.44797952872626,7.72399999999999
"two_step_Neyman",0.9,5000,1,19,NA,-2.0244615715613,4.8249625574326,0.0289999999999964
"two_step_LS",0.9,5000,1,19,NA,0.224273620640368,2.02591291278785,0.0149999999999864
"Average of linear quantiles",0.9,5000,1,19,NA,-0.260600263720606,0.913177774224337,0.202000000000027
"mRock_kNN_bs_Neyman",0.9,5000,1,2,5,-0.153024498897419,1.70319028728474,8.416
"mRock_kNN_global_linear_Neyman",0.9,5000,1,2,5,-0.103449358319776,1.58841303591194,8.755
"mRock_kNN_bs_Neyman",0.9,5000,1,2,10,0.228423116192985,0.464527393778951,8.461
"mRock_kNN_global_linear_Neyman",0.9,5000,1,2,10,0.331324854562399,0.321405316207162,8.13800000000001
"mRock_kNN_bs_Neyman",0.9,5000,1,2,15,-0.0944427644761818,1.74559279925187,8.35399999999999
"mRock_kNN_global_linear_Neyman",0.9,5000,1,2,15,0.00108035243587601,1.65026798994832,7.886
"mRock_kNN_bs_Neyman",0.9,5000,1,2,17,-0.182778123544117,2.19399404288032,8.44199999999999
"mRock_kNN_global_linear_Neyman",0.9,5000,1,2,17,-0.127469668088541,2.1646799213968,8.19500000000001
"mRock_kNN_bs_Neyman",0.9,5000,1,2,20,-0.10312126687569,1.92771165423116,8.30499999999999
"mRock_kNN_global_linear_Neyman",0.9,5000,1,2,20,-0.0633489000811966,1.87671708966062,7.926
"mRock_kNN_bs_Neyman",0.9,5000,1,2,25,0.00664271036577002,1.03599169310623,8.223
"mRock_kNN_global_linear_Neyman",0.9,5000,1,2,25,0.04125361445442,0.996374158206009,8.175
"mRock_kNN_bs_Neyman",0.9,5000,1,2,30,-0.0728534903101492,1.87990837081342,8.401
"mRock_kNN_global_linear_Neyman",0.9,5000,1,2,30,-0.00233294896512604,1.8460925520347,8.01600000000001
"two_step_Neyman",0.9,5000,1,2,NA,0.780014107509611,0.400641835696518,0.0320000000000107
"two_step_LS",0.9,5000,1,2,NA,1.53614857696222,-0.653639467325704,0.0120000000000005
"Average of linear quantiles",0.9,5000,1,2,NA,0.0959042698879653,-0.548239730931286,0.220999999999975
"mRock_kNN_bs_Neyman",0.9,5000,1,20,5,-2.0635050802678,2.64816741465597,8.503
"mRock_kNN_global_linear_Neyman",0.9,5000,1,20,5,-2.07840812174529,2.68903877185653,8.8
"mRock_kNN_bs_Neyman",0.9,5000,1,20,10,-1.25769584108403,-0.268258125174199,8.555
"mRock_kNN_global_linear_Neyman",0.9,5000,1,20,10,-1.27339120990943,-0.215888854828876,8.18
"mRock_kNN_bs_Neyman",0.9,5000,1,20,15,-0.874372377254016,-0.883245568325691,8.48399999999999
"mRock_kNN_global_linear_Neyman",0.9,5000,1,20,15,-0.878834156434825,-0.904591250327243,7.967
"mRock_kNN_bs_Neyman",0.9,5000,1,20,17,-0.544941766624957,-2.30834745321658,8.64399999999999
"mRock_kNN_global_linear_Neyman",0.9,5000,1,20,17,-0.540223836901173,-2.34442774737087,8.099
"mRock_kNN_bs_Neyman",0.9,5000,1,20,20,-0.786767257599926,-0.793748005378418,8.846
"mRock_kNN_global_linear_Neyman",0.9,5000,1,20,20,-0.780985770160433,-0.776696073606686,8.033
"mRock_kNN_bs_Neyman",0.9,5000,1,20,25,-0.542794370334824,-2.32403318197707,8.727
"mRock_kNN_global_linear_Neyman",0.9,5000,1,20,25,-0.538919039808128,-2.26838545268035,8.01300000000001
"mRock_kNN_bs_Neyman",0.9,5000,1,20,30,-0.481003192635409,-3.01336443552385,8.72899999999998
"mRock_kNN_global_linear_Neyman",0.9,5000,1,20,30,-0.486758107631418,-2.99784353001122,8.05600000000001
"two_step_Neyman",0.9,5000,1,20,NA,-5.21199923286409,5.08674614840815,0.0289999999999964
"two_step_LS",0.9,5000,1,20,NA,-4.68520908743922,4.41349963287186,0.00999999999999091
"Average of linear quantiles",0.9,5000,1,20,NA,-0.802541339359198,-2.4259296201178,0.25
"mRock_kNN_bs_Neyman",0.9,5000,1,21,5,2.66742027306177,-7.47024897582421,8.205
"mRock_kNN_global_linear_Neyman",0.9,5000,1,21,5,2.41540534384091,-6.48081919332459,8.426
"mRock_kNN_bs_Neyman",0.9,5000,1,21,10,2.38413148363519,-7.05990335431196,8.175
"mRock_kNN_global_linear_Neyman",0.9,5000,1,21,10,2.20466501951645,-6.59075126501,7.883
"mRock_kNN_bs_Neyman",0.9,5000,1,21,15,1.00979906326895,-3.45577457654984,8.093
"mRock_kNN_global_linear_Neyman",0.9,5000,1,21,15,1.10120946692806,-3.45807997369869,7.662
"mRock_kNN_bs_Neyman",0.9,5000,1,21,17,0.856236078056005,-2.84203413227377,8.18000000000001
"mRock_kNN_global_linear_Neyman",0.9,5000,1,21,17,0.906238384323942,-2.86222715993895,7.792
"mRock_kNN_bs_Neyman",0.9,5000,1,21,20,0.470376355395953,-2.29781410974314,8.16799999999999
"mRock_kNN_global_linear_Neyman",0.9,5000,1,21,20,0.623038887414355,-2.45245863924436,7.759
"mRock_kNN_bs_Neyman",0.9,5000,1,21,25,0.854393393644213,-3.0115607687146,8.236
"mRock_kNN_global_linear_Neyman",0.9,5000,1,21,25,0.973939237972012,-3.15931168738213,7.94
"mRock_kNN_bs_Neyman",0.9,5000,1,21,30,0.897911441164804,-3.11433117750502,8.223
"mRock_kNN_global_linear_Neyman",0.9,5000,1,21,30,0.974206228109764,-3.1675881980091,7.755
"two_step_Neyman",0.9,5000,1,21,NA,5.07905848049824,-8.69689156113823,0.0279999999999916
"two_step_LS",0.9,5000,1,21,NA,0.402079156411727,-2.81841800974817,0.0180000000000007
"Average of linear quantiles",0.9,5000,1,21,NA,0.784574519464084,-5.38469054084577,0.424999999999983
"mRock_kNN_bs_Neyman",0.9,5000,1,22,5,-0.573943165601315,1.70637375380305,8.659
"mRock_kNN_global_linear_Neyman",0.9,5000,1,22,5,-0.647121800805626,1.91541152224475,8.82
"mRock_kNN_bs_Neyman",0.9,5000,1,22,10,-0.529289154942439,1.41748218419919,8.63800000000001
"mRock_kNN_global_linear_Neyman",0.9,5000,1,22,10,-0.632302499102883,1.74426684842888,8.207
"mRock_kNN_bs_Neyman",0.9,5000,1,22,15,-0.535680989359905,1.65950305626467,8.41099999999999
"mRock_kNN_global_linear_Neyman",0.9,5000,1,22,15,-0.555268574162653,1.75614331412748,7.938
"mRock_kNN_bs_Neyman",0.9,5000,1,22,17,-0.483799310280866,1.64735557553129,8.56800000000001
"mRock_kNN_global_linear_Neyman",0.9,5000,1,22,17,-0.470214869352964,1.63813016988756,8.194
"mRock_kNN_bs_Neyman",0.9,5000,1,22,20,-1.04180777252305,4.96034237319209,8.386
"mRock_kNN_global_linear_Neyman",0.9,5000,1,22,20,-1.01675972648835,4.81434220822835,8.00700000000001
"mRock_kNN_bs_Neyman",0.9,5000,1,22,25,-1.04597509079049,4.46028690152681,8.50700000000001
"mRock_kNN_global_linear_Neyman",0.9,5000,1,22,25,-1.03931956976655,4.44693913239666,8.232
"mRock_kNN_bs_Neyman",0.9,5000,1,22,30,-0.901586313827785,4.67195332983798,8.37999999999998
"mRock_kNN_global_linear_Neyman",0.9,5000,1,22,30,-0.903699267270802,4.69387155452678,7.99000000000001
"two_step_Neyman",0.9,5000,1,22,NA,1.40885333573508,0.249920285456383,0.0289999999999964
"two_step_LS",0.9,5000,1,22,NA,-1.08655424025738,3.40828969826578,0.0190000000000055
"Average of linear quantiles",0.9,5000,1,22,NA,-0.830071902245819,1.63751990868471,0.227000000000004
"mRock_kNN_bs_Neyman",0.9,5000,1,23,5,-2.04428085667278,4.03450937804976,8.369
"mRock_kNN_global_linear_Neyman",0.9,5000,1,23,5,-2.01811346768683,3.99554477813909,8.603
"mRock_kNN_bs_Neyman",0.9,5000,1,23,10,-1.41146991952523,1.60987031408818,8.366
"mRock_kNN_global_linear_Neyman",0.9,5000,1,23,10,-1.33750286400774,1.56087145130225,8.082
"mRock_kNN_bs_Neyman",0.9,5000,1,23,15,-0.686130341211606,-0.508590687861783,8.50300000000001
"mRock_kNN_global_linear_Neyman",0.9,5000,1,23,15,-0.585079152009166,-0.617605150576622,7.819
"mRock_kNN_bs_Neyman",0.9,5000,1,23,17,-0.524980359987479,-1.31545563649372,8.21799999999999
"mRock_kNN_global_linear_Neyman",0.9,5000,1,23,17,-0.439750228031387,-1.45279607867869,7.83499999999999
"mRock_kNN_bs_Neyman",0.9,5000,1,23,20,-0.518693641334997,-1.96930668655749,8.33200000000001
"mRock_kNN_global_linear_Neyman",0.9,5000,1,23,20,-0.433665712803147,-2.18580746477198,8.003
"mRock_kNN_bs_Neyman",0.9,5000,1,23,25,-0.413135090640527,-2.42962451780852,8.35899999999999
"mRock_kNN_global_linear_Neyman",0.9,5000,1,23,25,-0.322116876183541,-2.55810642015138,7.836
"mRock_kNN_bs_Neyman",0.9,5000,1,23,30,-0.622467722897709,-1.0077364613219,8.40299999999999
"mRock_kNN_global_linear_Neyman",0.9,5000,1,23,30,-0.530070245033945,-1.10355292434286,7.82600000000001
"two_step_Neyman",0.9,5000,1,23,NA,-2.83546390597895,1.94578456304085,0.025999999999982
"two_step_LS",0.9,5000,1,23,NA,-1.74246084182343,0.491261876022833,0.00900000000001455
"Average of linear quantiles",0.9,5000,1,23,NA,-0.772047932498056,-2.2378635074067,0.177999999999997
"mRock_kNN_bs_Neyman",0.9,5000,1,24,5,0.59046282290163,-3.22506660165901,8.386
"mRock_kNN_global_linear_Neyman",0.9,5000,1,24,5,0.56909545212772,-3.13621960848306,8.64
